Date,AAPL,ADBE,AMZN,BAC,CRM,CSCO,DIS,GOOGL,HD,INTC,JNJ,JPM,KO,MA,META,MSFT,NFLX,NVDA,PEP,PG,TSLA,UNH,V,WMT,XOM
2024-01-22,192.48045349121094,603.5900268554688,154.77999877929688,31.35839080810547,278.3057861328125,49.66070556640625,94.22584533691406,145.1196746826172,343.8299865722656,47.58273696899414,154.90560913085938,165.2900848388672,57.38111114501953,436.5730895996094,379.98907470703125,392.05963134765625,485.7099914550781,59.63161087036133,156.86341857910156,143.4057159423828,208.8000030517578,502.93267822265625,268.2451477050781,53.21372604370117,91.9493637084961
2024-01-23,193.76104736328125,597.1799926757812,156.02000427246094,31.570331573486328,274.8009033203125,49.84367370605469,92.9276123046875,146.1634063720703,338.133056640625,48.24387741088867,152.3694610595703,164.20181274414062,57.65081787109375,435.59027099609375,383.3930969238281,394.4227600097656,492.19000244140625,59.850528717041016,159.26705932617188,149.34133911132812,209.13999938964844,505.4130554199219,268.30450439453125,53.348079681396484,92.98454284667969
2024-01-24,193.08599853515625,606.47998046875,156.8699951171875,31.772645950317383,274.91015625,49.41033172607422,92.66004180908203,147.81350708007812,334.7496032714844,48.44123458862305,151.55905151367188,165.6690216064453,56.745365142822266,435.53070068359375,388.8673095703125,398.0417175292969,544.8699951171875,61.338966369628906,157.32896423339844,147.53736877441406,207.8300018310547,503.16796875,268.69024658203125,52.59439468383789,94.58952331542969
2024-01-25,192.75843811035156,622.5800170898438,157.75,32.16763687133789,277.04486083984375,50.39257049560547,94.00782012939453,150.96461486816406,338.3161926269531,48.8951530456543,152.13108825683594,168.03988647460938,56.986175537109375,433.6444091796875,391.33563232421875,400.3257751464844,562.0,61.5938720703125,158.24099731445312,150.93191528320312,182.6300048828125,483.7267150878906,269.63983154296875,53.3611946105957,96.99223327636719
2024-01-26,191.0211181640625,613.9299926757812,159.1199951171875,32.206172943115234,277.9483947753906,50.20960235595703,94.50332641601562,151.28271484375,342.4900817871094,43.07312774658203,152.07388305664062,167.3986053466797,57.188453674316406,435.36187744140625,392.2911682128906,399.39630126953125,570.4199829101562,61.00809097290039,159.47607421875,151.43626403808594,183.25,493.3346252441406,265.0206604003906,53.82978820800781,97.81847381591797
2024-01-29,190.3361358642578,630.22998046875,161.25999450683594,32.37957763671875,285.8120422363281,50.35404586791992,96.61419677734375,152.59483337402344,342.8757019042969,43.260616302490234,151.9404296875,167.83584594726562,57.53523254394531,437.3970947265625,399.1388244628906,405.1213684082031,575.7899780273438,62.441551208496094,159.7515869140625,151.45565795898438,190.92999267578125,494.6483459472656,270.6783752441406,54.08210754394531,97.94193267822266
2024-01-30,186.67294311523438,627.9600219726562,159.0,33.51638412475586,285.68292236328125,50.30590057373047,96.06913757324219,150.5570526123047,344.2252197265625,42.35277557373047,151.37789916992188,171.27554321289062,57.69898986816406,441.97381591796875,398.1833190917969,404.0040588378906,562.8499755859375,62.750431060791016,161.14816284179688,152.74559020996094,191.58999633789062,493.73651123046875,274.1303405761719,54.2623405456543,99.57540893554688
2024-01-31,183.0594482421875,617.780029296875,155.1999969482422,32.76493835449219,279.0901794433594,48.322166442871094,95.18712615966797,139.26478576660156,340.23443603515625,42.51066207885742,151.5018310546875,169.41966247558594,57.304054260253906,445.984619140625,388.3099060058594,393.1175842285156,564.1099853515625,61.50390625,160.11260986328125,152.40614318847656,187.2899932861328,501.7071838378906,270.2826843261719,54.15092468261719,97.63803100585938
2024-02-01,185.50155639648438,627.9099731445312,159.27999877929688,32.321781158447266,281.7808837890625,48.322166442871094,96.18804931640625,140.3184814453125,347.088134765625,42.786964416503906,150.98696899414062,168.80751037597656,58.739295959472656,457.5901794433594,392.9281005859375,399.2480163574219,567.510009765625,63.00334167480469,163.124267578125,154.38467407226562,188.86000061035156,497.1973876953125,274.03143310546875,55.153656005859375,97.23916625976562
2024-02-02,184.4989013671875,634.760009765625,171.80999755859375,32.24470520019531,283.627685546875,48.322166442871094,96.2574234008789,141.5312042236328,344.35052490234375,42.03700256347656,149.3184356689453,169.77915954589844,58.315467834472656,457.2525939941406,472.7618408203125,406.6044921875,564.6400146484375,66.13516998291016,162.43072509765625,153.32752990722656,187.91000366210938,500.2267761230469,274.15997314453125,55.566551208496094,96.84028625488281
2024-02-05,186.31558227539062,630.5,170.30999755859375,31.78227996826172,286.06024169921875,47.676971435546875,95.78173828125,142.82342529296875,342.3358459472656,42.20476150512695,148.54615783691406,169.5557098388672,57.833839416503906,453.460205078125,457.2549743652344,401.0970153808594,562.0599975585938,69.30597686767578,162.38323974609375,153.44390869140625,181.05999755859375,493.09930419921875,272.5774230957031,55.26835250854492,96.44142150878906
2024-02-06,187.92381286621094,607.1400146484375,169.14999389648438,31.83045196533203,283.79644775390625,48.129573822021484,98.39802551269531,143.24095153808594,343.40582275390625,42.29877853393555,150.70094299316406,170.13870239257812,57.73751449584961,457.1732177734375,452.5869445800781,400.9388122558594,555.8800048828125,68.19739532470703,162.85826110839844,154.17132568359375,185.10000610351562,500.6581726074219,273.7445983886719,55.64519500732422,97.10620880126953
2024-02-07,188.0330047607422,615.8499755859375,170.52999877929688,31.965328216552734,286.7850341796875,47.92734909057617,98.24937438964844,144.67234802246094,349.6136474609375,42.33836364746094,150.62466430664062,170.45932006835938,57.78567886352539,458.5730285644531,467.3871765136719,409.4027099609375,559.2999877929688,70.07267761230469,162.90576171875,154.32647705078125,187.5800018310547,509.2071838378906,276.3459167480469,55.50428771972656,97.07771301269531
2024-02-08,186.950927734375,615.8599853515625,169.83999633789062,31.90752410888672,289.8728942871094,48.100685119628906,109.54695892333984,145.0401611328125,350.60650634765625,42.061256408691406,149.1182403564453,169.84719848632812,57.63155746459961,454.94940185546875,467.7952880859375,409.4620666503906,558.530029296875,69.61485290527344,165.16690063476562,153.86097717285156,189.55999755859375,509.8935241699219,273.2839050292969,55.501014709472656,98.73968505859375
2024-02-09,187.71630859375,627.2100219726562,174.4499969482422,31.85934829711914,289.2275085449219,48.27402114868164,107.41627502441406,148.1117401123047,350.05706787109375,42.862892150878906,149.46148681640625,170.05123901367188,57.37147521972656,454.5721130371094,465.9140930175781,415.8298034667969,561.3200073242188,72.10592651367188,159.29556274414062,152.67771911621094,193.57000732421875,508.06011962890625,273.9280090332031,55.47152328491211,96.65034484863281
2024-02-12,186.02651977539062,611.8400268554688,172.33999633789062,32.38921356201172,285.2758483886719,48.13920211791992,108.30818939208984,146.65048217773438,352.274169921875,43.57545852661133,150.50070190429688,170.80914306640625,57.50633239746094,455.3960876464844,466.7004089355469,410.5991516113281,557.8499755859375,72.22087860107422,162.08871459960938,152.3770294189453,188.1300048828125,507.49151611328125,272.580322265625,55.805763244628906,97.97992706298828
2024-02-13,183.92918395996094,601.8900146484375,168.63999938964844,31.551063537597656,279.1497497558594,47.802162170410156,109.4676742553711,144.2747344970703,344.6975402832031,42.714439392089844,149.18496704101562,169.32249450683594,57.169193267822266,457.1334533691406,457.9616394042969,401.759521484375,554.52001953125,72.10092163085938,160.4451446533203,151.56236267089844,184.02000427246094,506.7169494628906,273.3135986328125,55.4256477355957,97.13642120361328
2024-02-14,183.0445098876953,604.6599731445312,170.97999572753906,31.91715431213379,287.09283447265625,48.418460845947266,110.55779266357422,145.06996154785156,345.3144836425781,43.73380661010742,148.4889678955078,171.04234313964844,57.11139678955078,461.829345703125,471.05987548828125,405.6427001953125,579.3300170898438,73.87226104736328,159.15306091308594,150.94163513183594,188.7100067138672,506.8052673339844,275.04779052734375,55.24869155883789,96.65715789794922
2024-02-15,182.75625610351562,590.4400024414062,169.8000030517578,32.82274627685547,289.863037109375,47.24363327026367,111.43978881835938,141.91885375976562,348.0616760253906,43.595252990722656,150.56747436523438,174.77352905273438,57.21735382080078,467.87530517578125,481.75946044921875,402.7402038574219,593.4600219726562,72.63072204589844,159.47607421875,152.28005981445312,200.4499969482422,510.66796875,278.4368591308594,55.474796295166016,99.42728424072266
2024-02-16,181.21556091308594,546.6599731445312,169.50999450683594,32.842010498046875,287.65875244140625,46.64658737182617,110.5974349975586,139.68228149414062,349.2859191894531,43.060829162597656,150.39453125,173.95733642578125,57.207725524902344,464.7480773925781,471.0997314453125,400.2637023925781,583.9500122070312,72.58573913574219,158.0129852294922,152.7650146484375,199.9499969482422,511.3248291015625,276.03875732421875,55.82542419433594,99.42728424072266
2024-02-20,180.47006225585938,541.9099731445312,167.0800018310547,32.71677017211914,284.3525085449219,46.49251174926758,108.45684051513672,140.27870178222656,349.49798583984375,44.060401916503906,151.6530303955078,174.63751220703125,58.4695930480957,448.48638916015625,469.5370788574219,399.005615234375,575.1300048828125,69.4259262084961,160.2266082763672,153.73486328125,193.75999450683594,510.844482421875,272.6595764160156,57.62772750854492,98.4879379272461
2024-02-21,181.22552490234375,538.52001953125,168.58999633789062,32.466285705566406,281.53271484375,46.68510818481445,106.7027359008789,141.70018005371094,351.001708984375,43.021244049072266,152.44078063964844,175.77435302734375,58.98974609375,455.7336730957031,466.3287658691406,398.4013671875,573.3499755859375,67.4466781616211,160.3976287841797,155.56793212890625,194.77000427246094,511.7365417480469,274.2550354003906,56.919918060302734,100.5008316040039
2024-02-22,183.26319885253906,537.5700073242188,174.5800018310547,32.37957763671875,291.5608215332031,46.77177429199219,106.67301177978516,143.23098754882812,357.9517822265625,42.53630065917969,154.14117431640625,177.88287353515625,58.90305709838867,468.1532897949219,484.36297607421875,407.7823486328125,588.469970703125,78.50851440429688,159.84658813476562,155.72311401367188,197.41000366210938,516.1777954101562,281.1817626953125,57.48026657104492,100.4145736694336
2024-02-23,181.42431640625,553.4400024414062,174.99000549316406,32.6782341003418,290.71685791015625,47.05104064941406,106.77210998535156,143.1017608642578,358.5494079589844,42.54619598388672,155.47653198242188,178.77682495117188,58.95121383666992,469.9998474121094,482.2706298828125,406.4847106933594,583.5599975585938,78.78740692138672,161.129150390625,156.178955078125,191.97000122070312,516.9033203125,281.03314208984375,57.5294189453125,99.53273010253906
2024-02-26,180.07247924804688,560.47998046875,174.72999572753906,32.37957763671875,298.25286865234375,46.60807418823242,106.71265411376953,136.7498779296875,358.202392578125,42.54619598388672,154.46783447265625,178.16465759277344,58.47922134399414,471.0820007324219,479.9889221191406,403.71099853515625,587.6500244140625,79.06231689453125,159.85610961914062,155.3933563232422,199.39999389648438,515.0209350585938,281.5780944824219,58.59113693237305,99.92571258544922
2024-02-27,181.53366088867188,552.489990234375,173.5399932861328,33.025054931640625,297.3692321777344,46.52140426635742,108.43701171875,138.0520477294922,362.0196838378906,42.28887939453125,154.65036010742188,178.25209045410156,58.1228141784668,471.3201904296875,485.2796325683594,403.6515808105469,601.6699829101562,78.67144775390625,159.76107788085938,154.50106811523438,199.72999572753906,503.35418701171875,280.60699462890625,58.58130645751953,99.71484375
2024-02-28,180.33090209960938,551.8200073242188,173.16000366210938,33.053958892822266,297.6372985839844,46.28065872192383,109.80461883544922,135.5669708251953,363.9956970214844,41.5565185546875,155.1979522705078,179.15574645996094,58.18061065673828,475.3906555175781,482.2606506347656,403.8893127441406,596.47998046875,77.63385009765625,158.68753051757812,155.22850036621094,202.0399932861328,488.5110168457031,283.0447692871094,58.61079788208008,99.99281311035156
2024-02-29,179.6649169921875,560.280029296875,176.75999450683594,33.490535736083984,306.6228942871094,46.57917785644531,110.5776138305664,137.63458251953125,366.8875732421875,42.60557556152344,155.03463745117188,180.7881622314453,57.8145751953125,471.3302001953125,488.34844970703125,409.75372314453125,602.9199829101562,79.0822982788086,158.28067016601562,154.1519317626953,201.8800048828125,483.9228210449219,280.0818176269531,57.617897033691406,100.18451690673828
2024-03-01,178.58148193359375,570.9299926757812,178.22000122070312,33.32560348510742,314.62554931640625,46.60807418823242,110.94429016113281,136.3224334716797,370.5891418457031,43.36763000488281,155.7455291748047,180.03997802734375,57.34258270263672,473.1866455078125,500.47418212890625,411.5962219238281,619.3400268554688,82.24810791015625,157.56268310546875,154.06463623046875,202.63999938964844,479.9326171875,280.5971374511719,57.765350341796875,101.44976806640625
2024-03-04,174.04885864257812,567.9400024414062,177.5800018310547,34.10175704956055,312.4015197753906,47.31104278564453,112.66865539550781,132.55502319335938,366.6562194824219,45.13915252685547,153.55519104003906,181.39059448242188,57.61228942871094,465.1054382324219,496.3791809082031,411.02166748046875,615.8300170898438,85.20499420166016,158.3093719482422,154.75323486328125,188.13999938964844,472.42279052734375,277.9908752441406,58.29621505737305,100.03115844726562
2024-03-05,169.09873962402344,544.8400268554688,174.1199951171875,34.334590911865234,296.62451171875,47.13770294189453,111.85603332519531,131.8790740966797,364.80548095703125,42.714439392089844,153.68006896972656,183.20761108398438,57.33294677734375,464.1424560546875,488.4381103515625,398.866943359375,598.5,85.93576049804688,155.12155151367188,154.52047729492188,180.74000549316406,463.87371826171875,276.8513488769531,59.02368927001953,101.258056640625
2024-03-06,168.10475158691406,543.0900268554688,173.50999450683594,34.36369323730469,301.60882568359375,47.34955978393555,109.0712661743164,130.6166229248047,366.0079040527344,44.05050277709961,153.0748291015625,184.1598358154297,57.36184310913086,468.1929931640625,494.2867736816406,398.3122253417969,597.6900024414062,88.67086029052734,156.04058837890625,154.76295471191406,176.5399932861328,463.3345031738281,277.8918151855469,59.544715881347656,102.34117889404297
2024-03-07,167.98545837402344,556.0399780273438,176.82000732421875,34.56743621826172,300.2684326171875,47.08955764770508,109.19019317626953,133.57888793945312,365.1448059082031,45.67357635498047,152.62330627441406,182.546875,57.255882263183594,464.1623229980469,510.3282775878906,405.2959899902344,608.510009765625,92.6385498046875,156.1458740234375,155.78131103515625,178.64999389648438,469.3933410644531,275.7414245605469,59.33827209472656,102.91629791259766
2024-03-08,169.705078125,551.6900024414062,175.35000610351562,34.538326263427734,303.10809326171875,47.66734313964844,109.32893371582031,134.60275268554688,362.041748046875,43.54576873779297,153.24774169921875,182.88694763183594,57.33294677734375,465.869873046875,504.1109619140625,402.4034118652344,604.8200073242188,87.49925231933594,156.0884552001953,155.5194549560547,175.33999633789062,469.06854248046875,277.50537109375,59.10233688354492,103.88440704345703
2024-03-11,171.71295166015625,560.4199829101562,171.9600067138672,34.819679260253906,303.822998046875,48.360687255859375,111.3010482788086,136.84925842285156,360.2671813964844,44.39689254760742,154.8905029296875,182.95494079589844,58.026493072509766,465.7706298828125,481.8321838378906,400.7193603515625,600.9299926757812,85.7458267211914,157.69671630859375,156.68328857421875,177.77000427246094,481.4505310058594,278.0206604003906,59.63319778442383,104.49785614013672
2024-03-12,172.1900634765625,579.1400146484375,175.38999938964844,34.887596130371094,304.43853759765625,48.21623611450195,111.44970703125,137.67433166503906,363.1957092285156,44.772972106933594,156.34115600585938,184.46102905273438,58.276939392089844,469.45379638671875,497.9334716796875,411.3782958984375,611.0800170898438,91.88280487060547,157.51483154296875,157.0518341064453,177.5399932861328,481.6473693847656,281.3501892089844,60.37050247192383,103.82689666748047
2024-03-13,170.10269165039062,573.5499877929688,176.55999755859375,35.0040168762207,302.90753173828125,48.254756927490234,111.4893569946289,138.9566192626953,367.5109558105469,42.78371810913086,154.765625,185.95741271972656,58.87415313720703,472.17401123046875,493.7687072753906,411.199951171875,609.4500122070312,90.85814666748047,158.2423858642578,157.41070556640625,169.47999572753906,480.3186340332031,282.5591735839844,60.242698669433594,104.9866943359375
2024-03-14,171.96145629882812,570.4500122070312,178.75,34.625640869140625,301.5554504394531,47.94660949707031,111.05329895019531,142.2469024658203,363.90362548828125,42.30867385864258,152.94996643066406,182.64402770996094,58.74307632446289,476.0160827636719,490.0422668457031,421.2248840332031,613.010009765625,87.91510772705078,157.74456787109375,156.63479614257812,162.5,481.30291748046875,283.8176574707031,60.19140625,106.84622955322266
2024-03-15,171.583740234375,492.4599914550781,174.4199981689453,34.35399627685547,292.61767578125,47.118446350097656,110.94429016113281,140.3383331298828,361.9253845214844,42.199806213378906,151.96044921875,184.90802001953125,58.14107894897461,472.3924255371094,482.3403625488281,412.507568359375,605.8800048828125,87.80813598632812,157.6296844482422,156.51841735839844,163.57000732421875,483.0942687988281,280.4781799316406,59.85602569580078,106.65452575683594
2024-03-18,172.67713928222656,513.8599853515625,174.47999572753906,34.936100006103516,298.76177978515625,47.445858001708984,112.82722473144531,146.79959106445312,360.6454162597656,42.26908874511719,150.59628295898438,187.20115661621094,58.38382339477539,475.43035888671875,495.173583984375,413.3990783691406,618.3900146484375,88.42594146728516,163.94790649414062,156.35354614257812,173.8000030517578,479.3835754394531,282.4699401855469,60.03357696533203,107.64180755615234
2024-03-19,175.02297973632812,521.1900024414062,175.89999389648438,34.95550537109375,299.6963195800781,47.3206672668457,113.48129272460938,146.15347290039062,367.918212890625,41.61589813232422,150.0679168701172,188.2991180419922,58.48091506958008,480.5034484863281,494.43621826171875,417.45068359375,620.739990234375,89.36864471435547,164.46485900878906,156.95486450195312,171.32000732421875,485.5549011230469,284.7491760253906,60.04343795776367,108.39904022216797
2024-03-20,177.59742736816406,519.1400146484375,178.14999389648438,35.65403366088867,304.29937744140625,47.715492248535156,115.41377258300781,147.853271484375,372.76678466796875,41.76435089111328,149.63560485839844,190.76715087890625,58.98581314086914,484.5142517089844,503.6824951171875,421.23480224609375,627.6900024414062,90.34231567382812,164.5222930908203,157.1100311279297,175.66000366210938,486.4505920410156,286.6617126464844,60.418277740478516,108.30317687988281
2024-03-21,170.3412322998047,511.25,178.14999389648438,36.39136505126953,306.595947265625,48.03327560424805,115.65161895751953,146.72007751464844,383.22998046875,41.982078552246094,149.62600708007812,193.41981506347656,58.713951110839844,485.10992431640625,505.91436767578125,425.33587646484375,622.7100219726562,91.40496063232422,165.0871124267578,156.9839630126953,172.82000732421875,483.9505615234375,287.7418518066406,60.61556625366211,108.78244018554688
2024-03-22,171.2457733154297,499.5199890136719,178.8699951171875,35.94508743286133,305.9795227050781,47.93697738647461,114.8290786743164,149.87118530273438,378.4590148925781,42.130531311035156,149.12644958496094,191.04893493652344,58.733367919921875,478.19024658203125,507.72772216796875,424.7118225097656,628.010009765625,94.2580337524414,164.6754608154297,156.7899932861328,170.8300018310547,482.3560791015625,280.6961669921875,60.04343795776367,108.78244018554688
2024-03-25,169.82437133789062,507.2300109863281,179.7100067138672,35.76074981689453,304.2795104980469,47.84068298339844,118.28772735595703,149.17535400390625,371.89404296875,41.39817428588867,149.11683654785156,189.29995727539062,58.64598083496094,472.6009521484375,501.1915588378906,418.8870544433594,627.4600219726562,94.97078704833984,165.23072814941406,155.3642578125,172.6300048828125,478.2320251464844,278.6647033691406,59.74751663208008,109.89433288574219
2024-03-26,168.69122314453125,507.6000061035156,178.3000030517578,35.983890533447266,304.0508117675781,47.715492248535156,118.85260009765625,149.7717742919922,368.4224548339844,41.5565185546875,149.64520263671875,190.1841583251953,58.781917572021484,473.35540771484375,494.0875244140625,417.68841552734375,629.239990234375,92.53058624267578,165.3551483154297,155.7134246826172,177.6699981689453,484.560791015625,278.06024169921875,59.688331604003906,109.06999206542969
2024-03-27,172.2695770263672,504.3999938964844,179.8300018310547,36.68242645263672,299.626708984375,47.92734909057617,119.89317321777344,149.97056579589844,374.20196533203125,43.318145751953125,151.7490997314453,193.8667755126953,59.2576904296875,474.49713134765625,492.06488037109375,417.47052001953125,613.530029296875,90.22034454345703,166.1593017578125,157.7113494873047,179.8300018310547,485.33837890625,276.4945373535156,59.89548110961914,110.2010498046875
2024-03-28,170.45057678222656,504.6000061035156,180.3800048828125,36.78914260864258,299.4278564453125,48.06216049194336,121.26077270507812,150.03021240234375,371.9813537597656,43.714012145996094,151.97006225585938,194.62466430664062,59.4033317565918,478.0909729003906,483.81494140625,416.76715087890625,607.3300170898438,90.3263168334961,167.5377960205078,157.3622283935547,175.7899932861328,486.9132080078125,276.5539855957031,59.35294723510742,111.41836547851562
2024-04-01,169.00929260253906,502.0899963378906,180.97000122070312,36.40106964111328,300.5015869140625,48.18735122680664,120.43822479248047,154.5630340576172,356.8829040527344,44.060401916503906,151.57618713378906,193.30322265625,58.917850494384766,474.94384765625,489.5639953613281,420.58099365234375,614.3099975585938,90.33331298828125,165.594482421875,155.74252319335938,175.22000122070312,481.99188232421875,275.7612609863281,59.18525695800781,112.13726043701172
2024-04-02,167.826416015625,499.2099914550781,180.69000244140625,36.18762969970703,302.2314758300781,47.53253173828125,121.71663665771484,153.63858032226562,352.0052490234375,43.486385345458984,151.52813720703125,193.22547912597656,58.40324020385742,475.9664306640625,495.5621032714844,417.4803771972656,614.2100219726562,89.42261505126953,164.1202392578125,155.73281860351562,166.6300048828125,450.9286804199219,275.9197998046875,58.35666275024414,114.33228302001953
2024-04-03,168.63157653808594,497.010009765625,182.41000366210938,36.323455810546875,302.9671936035156,47.31894302368164,117.91114044189453,153.99642944335938,348.9991455078125,39.91366195678711,148.19456481933594,192.6813507080078,58.09253692626953,473.970947265625,504.8980712890625,416.4997253417969,630.0800170898438,88.93477630615234,162.4353485107422,151.44595336914062,168.3800048828125,452.5034484863281,274.45318603515625,58.62299728393555,114.35144805908203
2024-04-04,167.8065643310547,487.1099853515625,180.0,35.81896209716797,292.4288635253906,46.707313537597656,116.0381088256836,149.6326141357422,346.8463439941406,39.31985092163086,146.5037841796875,191.21533203125,57.57792282104492,466.376220703125,509.06292724609375,413.953857421875,617.1400146484375,85.87677764892578,162.4066619873047,150.76705932617188,171.11000061035156,448.2121276855469,271.5199890136719,58.69204330444336,114.7540283203125
2024-04-05,168.56199645996094,485.1199951171875,185.07000732421875,36.0032958984375,300.15362548828125,47.13447952270508,117.3165283203125,151.59085083007812,347.0306701660156,38.31038284301758,146.39813232421875,192.97454833984375,57.78182601928711,473.702880859375,525.4232177734375,421.5220642089844,636.1799926757812,87.97908782958984,161.91842651367188,151.39749145507812,164.89999389648438,448.5664367675781,274.631591796875,59.03729248046875,116.33558654785156
2024-04-08,167.43878173828125,484.2799987792969,185.19000244140625,36.38166427612305,299.9747009277344,46.83352279663086,116.2957763671875,153.92684936523438,351.08404541015625,37.58791732788086,145.6295623779297,193.98118591308594,57.548797607421875,476.0491027832031,517.362548828125,420.600830078125,628.4099731445312,87.10437774658203,162.3396453857422,151.3392791748047,172.97999572753906,448.82232666015625,275.2459716796875,58.96824645996094,115.54959869384766
