Date,AAPL,ADBE,AMZN,BAC,CRM,CSCO,DIS,GOOGL,HD,INTC,JNJ,JPM,KO,MA,META,MSFT,NFLX,NVDA,PEP,PG,TSLA,UNH,V,WMT,XOM
2025-01-23,223.1217803955078,437.2799987792969,235.4199981689453,45.82901382446289,334.1349792480469,61.81727981567383,111.04000091552734,197.5131378173828,409.233642578125,21.56999969482422,144.23898315429688,264.3219299316406,61.079261779785156,533.3739624023438,635.88427734375,444.9991149902344,984.8599853515625,147.2064666748047,145.7185821533203,164.11997985839844,412.3800048828125,527.515625,327.1153869628906,93.32744598388672,108.1771469116211
2025-01-24,222.24388122558594,435.3800048828125,234.85000610351562,45.95743942260742,333.356201171875,61.81727981567383,112.16000366210938,199.73788452148438,409.3422546386719,20.829999923706055,144.41603088378906,263.21868896484375,61.46640396118164,532.6451416015625,646.9144287109375,442.3592834472656,977.5900268554688,142.60687255859375,146.20883178710938,163.1033172607422,406.5799865722656,530.2439575195312,329.0987548828125,94.27256774902344,106.71383666992188
2025-01-27,229.30685424804688,438.6000061035156,235.4199981689453,46.520545959472656,346.55548095703125,58.688175201416016,113.33999633789062,191.35769653320312,419.58319091796875,20.290000915527344,150.3866424560547,264.2225341796875,63.402122497558594,546.7727661132812,659.29345703125,432.8956604003906,971.8900146484375,118.40910339355469,151.59165954589844,168.6090087890625,397.1499938964844,541.2070922851562,333.4242858886719,96.89897918701172,108.19678497314453
2025-01-28,237.68663024902344,442.8399963378906,238.14999389648438,46.2735710144043,359.38531494140625,59.035850524902344,112.13999938964844,194.83946228027344,413.6183776855469,19.799999237060547,147.91773986816406,265.504638671875,61.90318298339844,546.4932250976562,673.7305908203125,445.4872741699219,971.8300170898438,128.9781494140625,147.3167724609375,165.16050720214844,398.0899963378906,540.1714477539062,333.364501953125,96.78954315185547,106.10493469238281
2025-01-29,238.7839813232422,441.67999267578125,237.07000732421875,46.18465805053711,353.44464111328125,59.15505599975586,113.19000244140625,194.94920349121094,408.2757263183594,19.75,148.6751251220703,264.9480285644531,62.36974334716797,547.930908203125,675.888671875,440.6358947753906,978.1500244140625,123.6886215209961,147.43441772460938,165.20025634765625,389.1000061035156,535.8101196289062,334.75982666015625,96.99846649169922,106.72364807128906
2025-01-30,237.0182342529297,446.0,234.63999938964844,46.15502166748047,343.031005859375,60.06895446777344,113.43000030517578,200.39633178710938,409.3422546386719,20.010000228881836,150.36697387695312,266.58795166015625,63.580806732177734,565.1137084960938,686.3893432617188,413.4006042480469,973.239990234375,124.63853454589844,148.93455505371094,166.37294006347656,400.2799987792969,543.2483520507812,341.9058837890625,98.14254760742188,107.60753631591797
2025-01-31,235.4320831298828,437.45001220703125,237.67999267578125,45.7401008605957,341.1639404296875,60.198089599609375,113.05999755859375,203.5388946533203,406.8536376953125,19.43000030517578,149.65875244140625,265.66363525390625,63.01498031616211,554.5504150390625,688.5673828125,413.4703369140625,976.760009765625,120.0589599609375,147.74818420410156,164.9617462158203,404.6000061035156,540.1814575195312,340.6600646972656,97.65507507324219,104.91661071777344
2025-02-03,227.46128845214844,438.6000061035156,237.4199981689453,45.651187896728516,338.7077941894531,60.63517379760742,114.0,200.75546264648438,403.6737060546875,19.3799991607666,149.38333129882812,265.1766357421875,62.885929107666016,563.0569458007812,696.840087890625,409.3462219238281,978.9400024414062,116.64927673339844,147.33639526367188,167.71456909179688,383.67999267578125,545.8472290039062,344.6666564941406,99.0279769897461,105.17194366455078
2025-02-04,232.23977661132812,440.2300109863281,242.05999755859375,46.1451416015625,343.6001281738281,60.93318557739258,113.30000305175781,205.89334106445312,406.36968994140625,19.290000915527344,150.97682189941406,266.2997131347656,62.21091079711914,558.224609375,703.5640869140625,410.7906494140625,994.8699951171875,118.63909149169922,140.68875122070312,167.08848571777344,392.2099914550781,543.1288452148438,343.9988708496094,100.25164031982422,107.99054718017578
2025-02-05,231.91058349609375,437.6300048828125,236.1699981689453,46.540306091308594,347.3841552734375,62.155025482177734,110.54000091552734,190.8788299560547,408.6707458496094,19.649999618530273,152.15716552734375,268.77447509765625,62.657615661621094,565.3931884765625,704.2434692382812,411.7071228027344,1011.1099853515625,124.81851959228516,142.81637573242188,167.96302795410156,378.1700134277344,537.5128784179688,348.27459716796875,101.93295288085938,107.91197967529297
2025-02-06,232.6587677001953,435.3999938964844,238.8300018310547,47.16268539428711,330.291015625,61.857017517089844,112.08999633789062,191.148193359375,409.0065002441406,19.3799991607666,150.99647521972656,275.2048645019531,62.89585876464844,566.2618408203125,711.3571166992188,414.2274475097656,1015.6799926757812,128.66815185546875,142.51243591308594,167.83384704589844,374.32000732421875,527.784423828125,346.3211364746094,102.3209457397461,106.48794555664062
2025-02-07,227.08221435546875,433.07000732421875,229.14999389648438,46.82679748535156,325.3188171386719,61.857017517089844,110.86000061035156,184.90293884277344,402.30096435546875,19.100000381469727,150.6128692626953,274.1116027832031,63.37234115600586,561.8588256835938,713.8848876953125,408.1806945800781,1013.9299926757812,129.8280487060547,141.75747680664062,166.92947387695312,361.6199951171875,524.7872924804688,346.85931396484375,100.62969207763672,106.93971252441406
2025-02-10,227.3518524169922,451.1000061035156,233.13999938964844,46.105621337890625,326.68670654296875,62.393436431884766,109.27999877929688,186.03028869628906,408.8385925292969,19.770000457763672,151.7145538330078,269.3807373046875,64.07714080810547,564.594482421875,716.7623291015625,410.6412048339844,1027.5999755859375,133.55772399902344,141.53196716308594,166.49220275878906,350.7300109863281,531.1002807617188,350.05865478515625,102.39058685302734,108.98246002197266
2025-02-11,232.3153533935547,458.82000732421875,232.75999450683594,46.22417449951172,323.8910827636719,62.01595687866211,109.0199966430664,184.8830108642578,411.1791076660156,20.969999313354492,153.57359313964844,273.3065490722656,67.10479736328125,563.8057861328125,719.16015625,409.86419677734375,1008.0800170898438,132.7877960205078,142.79676818847656,168.3804168701172,328.5,531.6478881835938,350.13848876953125,101.94290161132812,109.669921875
2025-02-12,236.55978393554688,462.760009765625,228.92999267578125,45.651187896728516,325.6083679199219,62.115291595458984,109.2300033569336,183.17701721191406,402.0738830566406,22.479999542236328,152.71783447265625,273.7637634277344,68.2066650390625,563.7058715820312,724.7352294921875,407.473388671875,1027.31005859375,131.12794494628906,141.1790008544922,168.5294952392578,336.510009765625,525.1557006835938,350.9072265625,103.07703399658203,106.37030792236328
2025-02-13,241.21368408203125,459.2200012207031,230.3699951171875,45.769737243652344,329.3325500488281,63.416603088378906,109.58999633789062,185.70106506347656,407.2980041503906,24.1299991607666,154.6752471923828,274.62841796875,68.99088287353516,565.4132080078125,727.9124145507812,408.9676513671875,1043.68994140625,135.27755737304688,141.75747680664062,169.96058654785156,355.94000244140625,528.9195556640625,355.0403747558594,104.50962829589844,107.1431884765625
2025-02-14,244.2796630859375,460.1600036621094,228.67999267578125,46.392120361328125,326.0277404785156,64.43977355957031,110.37999725341797,184.79319763183594,404.40447998046875,23.600000381469727,153.59326171875,274.8967590332031,68.36549377441406,563.8656616210938,736.0151977539062,406.86572265625,1058.5999755859375,138.8372344970703,140.5906982421875,161.8809356689453,355.8399963378906,521.2822265625,353.2233581542969,103.50482940673828,107.25218963623047
2025-02-18,244.14984130859375,464.1099853515625,226.64999389648438,45.96731948852539,328.44390869140625,64.16162872314453,109.55999755859375,183.33665466308594,398.29150390625,27.389999389648438,153.67257690429688,278.2362060546875,68.54418182373047,567.7095336914062,715.7332153320312,408.07110595703125,1035.8499755859375,139.38717651367188,141.28683471679688,164.4051971435547,354.1099853515625,498.59918212890625,356.1385498046875,103.24616241455078,109.13484954833984
2025-02-19,244.54930114746094,456.989990234375,226.6300048828125,45.45360565185547,324.0208740234375,64.40996551513672,111.3499984741211,184.83311462402344,390.5095520019531,25.719999313354492,156.5479278564453,277.5404968261719,69.55670166015625,567.5997314453125,703.1444702148438,413.1814270019531,1043.3299560546875,139.21719360351562,142.96343994140625,165.45864868164062,360.55999755859375,508.86529541015625,354.6410217285156,103.46502685546875,109.29338836669922
2025-02-20,245.508056640625,454.69000244140625,222.8800048828125,44.752193450927734,317.9304504394531,64.24109649658203,110.55000305175781,184.12478637695312,389.7294006347656,26.09000015258789,158.3227081298828,265.16668701171875,69.52692413330078,562.3880615234375,694.222412109375,415.3674621582031,1024.5400390625,140.0971221923828,146.18923950195312,166.1741943359375,354.3999938964844,500.281982421875,349.90887451171875,96.70995330810547,110.97787475585938
2025-02-21,245.22842407226562,444.32000732421875,216.5800018310547,44.26811981201172,309.31396484375,63.5556755065918,108.66000366210938,179.23634338378906,380.505615234375,24.8700008392334,160.92044067382812,262.62237548828125,70.82732391357422,556.6271362304688,682.9423828125,407.4619445800781,1003.1500244140625,134.41763305664062,150.50331115722656,169.17547607421875,337.79998779296875,464.4351806640625,347.9521179199219,94.29244995117188,109.6798324584961
2025-02-24,246.77639770507812,444.4200134277344,212.7100067138672,43.9223518371582,307.8363037109375,62.82058334350586,111.19999694824219,178.8273162841797,377.6614685058594,24.270000457763672,162.34820556640625,259.7401123046875,70.07289123535156,558.1148071289062,667.5361328125,403.2596740722656,988.469970703125,130.2680206298828,150.84649658203125,169.48355102539062,330.5299987792969,459.5559997558594,349.2799072265625,93.18816375732422,110.25453186035156
2025-02-25,246.71646118164062,443.4100036621094,212.8000030517578,43.40863800048828,305.400146484375,63.84375,110.52999877929688,175.00633239746094,388.3962097167969,22.989999771118164,164.67822265625,255.82423400878906,70.96630096435547,563.1368408203125,656.9155883789062,397.17083740234375,977.239990234375,126.61835479736328,153.36631774902344,171.58047485351562,302.79998779296875,468.3783264160156,351.5062255859375,97.18749237060547,108.72859191894531
2025-02-26,240.0452117919922,441.5,214.35000610351562,43.40863800048828,306.84783935546875,63.65501403808594,111.83000183105469,172.3226776123047,385.62115478515625,23.520000457763672,161.69381713867188,257.20574951171875,70.28135681152344,560.3812255859375,673.1011962890625,398.99749755859375,990.0599975585938,131.26792907714844,148.55215454101562,170.2388458251953,290.79998779296875,461.6171875,350.04864501953125,95.70515441894531,108.46105194091797
2025-02-27,236.98922729492188,437.19000244140625,208.74000549316406,43.58646011352539,294.4373474121094,63.386802673339844,111.30999755859375,168.1026611328125,385.41375732421875,23.09000015258789,162.33828735351562,257.4641418457031,70.35084533691406,563.9255981445312,657.6549072265625,391.8106994628906,963.0700073242188,120.13895416259766,149.05221557617188,170.90469360351562,281.95001220703125,466.5660400390625,355.1501770019531,96.29212188720703,109.14476013183594
